"Strain","reference","CHROM","cM","POS_pred"
"OFAM","HdrR_ASM223467v1",21,34,21771130.1606777
"OFAM","HdrR_ASM223467v1",21,35,22399288.4059938
"OFAM","HdrR_ASM223467v1",21,36,22998865.364582
"OFAM","HdrR_ASM223467v1",21,37,23567525.2401393
"OFAM","HdrR_ASM223467v1",21,38,24103035.6734936
"OFAM","HdrR_ASM223467v1",21,39,24604120.7942769
"OFAM","HdrR_ASM223467v1",21,40,25070800.2956519
"OFAM","HdrR_ASM223467v1",21,41,25504133.6290597
"OFAM","HdrR_ASM223467v1",21,42,25905741.6180211
"OFAM","HdrR_ASM223467v1",21,43,26277260.1159007
"OFAM","HdrR_ASM223467v1",21,44,26620469.5531351
"OFAM","HdrR_ASM223467v1",21,45,26937897.4381783
"OFAM","HdrR_ASM223467v1",21,46,27232311.8759888
"OFAM","HdrR_ASM223467v1",21,47,27506481.0874277
"OFAM","HdrR_ASM223467v1",21,48,27763173.2933561
"OFAM","HdrR_ASM223467v1",21,49,28005156.7146352
"OFAM","HdrR_ASM223467v1",21,50,28235203.6559772
"OFAM","HdrR_ASM223467v1",21,51,28456126.4432098
"OFAM","HdrR_ASM223467v1",21,52,28670760.0735947
"OFAM","HdrR_ASM223467v1",21,53,28881826.7345337
"OFAM","HdrR_ASM223467v1",21,54,29091363.5023669
"OFAM","HdrR_ASM223467v1",21,55,29300597.670826
"AFOM","HdrR_ASM223467v1",22,0,1216373.36072685
"AFOM","HdrR_ASM223467v1",22,1,1376049.43730523
"AFOM","HdrR_ASM223467v1",22,2,1537064.60431508
"AFOM","HdrR_ASM223467v1",22,3,1700757.95218786
"AFOM","HdrR_ASM223467v1",22,4,1868468.57135503
"AFOM","HdrR_ASM223467v1",22,5,2041535.55224807
"AFOM","HdrR_ASM223467v1",22,6,2221297.98529844
"AFOM","HdrR_ASM223467v1",22,7,2409094.9609376
"AFOM","HdrR_ASM223467v1",22,8,2606265.56959703
"AFOM","HdrR_ASM223467v1",22,9,2814146.8133828
"AFOM","HdrR_ASM223467v1",22,10,3034065.7501444
"AFOM","HdrR_ASM223467v1",22,11,3267346.48097069
"AFOM","HdrR_ASM223467v1",22,12,3515279.92485936
"AFOM","HdrR_ASM223467v1",22,13,3778946.97124724
"AFOM","HdrR_ASM223467v1",22,14,4059346.57634099
"AFOM","HdrR_ASM223467v1",22,15,4357477.50966412
"AFOM","HdrR_ASM223467v1",22,16,4674338.54074013
"AFOM","HdrR_ASM223467v1",22,17,5010928.43909252
"AFOM","HdrR_ASM223467v1",22,18,5368191.98400307
"AFOM","HdrR_ASM223467v1",22,19,5746661.15964976
"AFOM","HdrR_ASM223467v1",22,20,6146352.74269271
"AFOM","HdrR_ASM223467v1",22,21,6567056.77185916
"AFOM","HdrR_ASM223467v1",22,22,7008559.49975087
"AFOM","HdrR_ASM223467v1",22,23,7470647.1789696
"AFOM","HdrR_ASM223467v1",22,24,7953106.06211712
"AFOM","HdrR_ASM223467v1",22,25,8455722.40179519
"AFOM","HdrR_ASM223467v1",22,26,8978245.77295627
"AFOM","HdrR_ASM223467v1",22,27,9519968.64046508
"AFOM","HdrR_ASM223467v1",22,28,10079849.1629483
"AFOM","HdrR_ASM223467v1",22,29,10656653.9745057
"AFOM","HdrR_ASM223467v1",22,30,11249025.6567262
"AFOM","HdrR_ASM223467v1",22,31,11855475.5027375
"AFOM","HdrR_ASM223467v1",22,32,12474475.9012694
"AFOM","HdrR_ASM223467v1",22,33,13104466.3156344
"AFOM","HdrR_ASM223467v1",22,34,13743848.8825186
"AFOM","HdrR_ASM223467v1",22,35,14391049.7244229
"AFOM","HdrR_ASM223467v1",22,36,15044527.4944255
"AFOM","HdrR_ASM223467v1",22,37,15702791.0337279
"AFOM","HdrR_ASM223467v1",22,38,16364452.5746174
"AFOM","HdrR_ASM223467v1",22,39,17028205.2961102
"AFOM","HdrR_ASM223467v1",22,40,17692926.3048919
"AFOM","HdrR_ASM223467v1",22,41,18357751.8925474
"AFOM","HdrR_ASM223467v1",22,42,19022039.6764389
"AFOM","HdrR_ASM223467v1",22,43,19685174.5259353
"AFOM","HdrR_ASM223467v1",22,44,20346555.1210958
"AFOM","HdrR_ASM223467v1",22,45,21005843.4157373
"AFOM","HdrR_ASM223467v1",22,46,21662938.8567159
"AFOM","HdrR_ASM223467v1",22,47,22317783.8118316
"AFOM","HdrR_ASM223467v1",22,48,22970455.4428351
"AFOM","HdrR_ASM223467v1",22,49,23621065.6895863
"OFAM","HdrR_ASM223467v1",22,0,1456242.795427
"OFAM","HdrR_ASM223467v1",22,1,1692023.53728852
"OFAM","HdrR_ASM223467v1",22,2,1928448.30563862
"OFAM","HdrR_ASM223467v1",22,3,2166161.1269659
"OFAM","HdrR_ASM223467v1",22,4,2405806.02775893
"OFAM","HdrR_ASM223467v1",22,5,2648027.03450632
"OFAM","HdrR_ASM223467v1",22,6,2893468.17369664
"OFAM","HdrR_ASM223467v1",22,7,3142773.4718185
"OFAM","HdrR_ASM223467v1",22,8,3396586.95536046
"OFAM","HdrR_ASM223467v1",22,9,3655564.11522097
"OFAM","HdrR_ASM223467v1",22,10,3920415.03390285
"OFAM","HdrR_ASM223467v1",22,11,4191866.02582183
"OFAM","HdrR_ASM223467v1",22,12,4470639.07113905
"OFAM","HdrR_ASM223467v1",22,13,4757428.6985512
"OFAM","HdrR_ASM223467v1",22,14,5052918.72784742
"OFAM","HdrR_ASM223467v1",22,15,5357792.95441679
"OFAM","HdrR_ASM223467v1",22,16,5672735.17364842
"OFAM","HdrR_ASM223467v1",22,17,5998429.18093141
"OFAM","HdrR_ASM223467v1",22,18,6335543.49179354
"OFAM","HdrR_ASM223467v1",22,19,6684629.40489813
"OFAM","HdrR_ASM223467v1",22,20,7046087.85182767
"OFAM","HdrR_ASM223467v1",22,21,7420252.64920998
"OFAM","HdrR_ASM223467v1",22,22,7807456.492828
"OFAM","HdrR_ASM223467v1",22,23,8208032.07846468
"OFAM","HdrR_ASM223467v1",22,24,8622312.10190297
"OFAM","HdrR_ASM223467v1",22,25,9050629.25892582
"OFAM","HdrR_ASM223467v1",22,26,9493300.90739611
"OFAM","HdrR_ASM223467v1",22,27,9950453.17138467
"OFAM","HdrR_ASM223467v1",22,28,10422070.4205446
"OFAM","HdrR_ASM223467v1",22,29,10908040.7319454
"OFAM","HdrR_ASM223467v1",22,30,11408184.3820187
"OFAM","HdrR_ASM223467v1",22,31,11922232.1556634
"OFAM","HdrR_ASM223467v1",22,32,12449885.9886072
"OFAM","HdrR_ASM223467v1",22,33,12990773.2657938
"OFAM","HdrR_ASM223467v1",22,34,13544408.3510978
"OFAM","HdrR_ASM223467v1",22,35,14110253.0667442
"OFAM","HdrR_ASM223467v1",22,36,14687727.6715985
"OFAM","HdrR_ASM223467v1",22,37,15276233.9315635
"OFAM","HdrR_ASM223467v1",22,38,15875139.0721743
"OFAM","HdrR_ASM223467v1",22,39,16483796.2531438
"OFAM","HdrR_ASM223467v1",22,40,17101535.0836728
"OFAM","HdrR_ASM223467v1",22,41,17727666.8000651
"OFAM","HdrR_ASM223467v1",22,42,18361492.0949203
"OFAM","HdrR_ASM223467v1",22,43,19002310.567845
"OFAM","HdrR_ASM223467v1",22,44,19649423.3397793
"OFAM","HdrR_ASM223467v1",22,45,20302160.5804873
"OFAM","HdrR_ASM223467v1",22,46,20959878.6899318
"OFAM","HdrR_ASM223467v1",22,47,21621945.4860008
"OFAM","HdrR_ASM223467v1",22,48,22287769.9003614
"OFAM","HdrR_ASM223467v1",22,49,22956772.5813979
"OFAM","HdrR_ASM223467v1",22,50,23628420.9881026
"OFAM","HdrR_ASM223467v1",22,51,24302265.1055761
"OFAM","HdrR_ASM223467v1",22,52,24977944.1668965
"OFAM","HdrR_ASM223467v1",22,53,25655112.9982777
"OFAM","HdrR_ASM223467v1",22,54,26333426.4259336
"OFAM","HdrR_ASM223467v1",22,55,27012539.2760782
"OFAM","HdrR_ASM223467v1",22,56,27692106.3749252
"OFAM","HdrR_ASM223467v1",22,57,28371800.9587342
"AFOM","HdrR_ASM223467v1",23,0,2301861.47797766
"AFOM","HdrR_ASM223467v1",23,1,2674649.41436861
"AFOM","HdrR_ASM223467v1",23,2,3047437.35075955
"AFOM","HdrR_ASM223467v1",23,3,3420225.28715049
"AFOM","HdrR_ASM223467v1",23,4,3793013.22354141
"AFOM","HdrR_ASM223467v1",23,5,4165801.15993233
"AFOM","HdrR_ASM223467v1",23,6,4538589.09632323
"AFOM","HdrR_ASM223467v1",23,7,4911377.03271411
"AFOM","HdrR_ASM223467v1",23,8,5284164.96910497
"AFOM","HdrR_ASM223467v1",23,9,5656952.9054958
"AFOM","HdrR_ASM223467v1",23,10,6029740.8418866
"AFOM","HdrR_ASM223467v1",23,11,6402528.77827736
"AFOM","HdrR_ASM223467v1",23,12,6775316.71466807
"AFOM","HdrR_ASM223467v1",23,13,7148104.65105873
"AFOM","HdrR_ASM223467v1",23,14,7520892.58744932
"AFOM","HdrR_ASM223467v1",23,15,7893680.52383984
"AFOM","HdrR_ASM223467v1",23,16,8266468.46023028
"AFOM","HdrR_ASM223467v1",23,17,8639256.39662063
"AFOM","HdrR_ASM223467v1",23,18,9012044.33301086
"AFOM","HdrR_ASM223467v1",23,19,9384832.26940098
"AFOM","HdrR_ASM223467v1",23,20,9757620.20579097
"AFOM","HdrR_ASM223467v1",23,21,10130408.1421808
"AFOM","HdrR_ASM223467v1",23,22,10503196.0785705
"AFOM","HdrR_ASM223467v1",23,23,10875984.01496
"AFOM","HdrR_ASM223467v1",23,24,11248771.9513494
"AFOM","HdrR_ASM223467v1",23,25,11621559.8877385
"AFOM","HdrR_ASM223467v1",23,26,11994347.8241274
"AFOM","HdrR_ASM223467v1",23,27,12367135.7605161
"AFOM","HdrR_ASM223467v1",23,28,12739923.6969046
"AFOM","HdrR_ASM223467v1",23,29,13112711.6332928
"AFOM","HdrR_ASM223467v1",23,30,13485499.5696808
"AFOM","HdrR_ASM223467v1",23,31,13858287.5060686
"AFOM","HdrR_ASM223467v1",23,32,14231075.4424561
"AFOM","HdrR_ASM223467v1",23,33,14603863.3788434
"AFOM","HdrR_ASM223467v1",23,34,14976651.3152303
"AFOM","HdrR_ASM223467v1",23,35,15349439.251617
"AFOM","HdrR_ASM223467v1",23,36,15722227.1880035
"AFOM","HdrR_ASM223467v1",23,37,16095015.1243896
"AFOM","HdrR_ASM223467v1",23,38,16467803.0607754
"AFOM","HdrR_ASM223467v1",23,39,16840590.997161
"AFOM","HdrR_ASM223467v1",23,40,17213378.9335462
"AFOM","HdrR_ASM223467v1",23,41,17586166.8699311
"AFOM","HdrR_ASM223467v1",23,42,17958954.8063157
"AFOM","HdrR_ASM223467v1",23,43,18331742.7427
"AFOM","HdrR_ASM223467v1",23,44,18704530.6790839
"AFOM","HdrR_ASM223467v1",23,45,19077318.6154676
"AFOM","HdrR_ASM223467v1",23,46,19450106.5518509
"AFOM","HdrR_ASM223467v1",23,47,19822894.488234
"AFOM","HdrR_ASM223467v1",23,48,20195682.4246168
"AFOM","HdrR_ASM223467v1",23,49,20568470.3609994
"AFOM","HdrR_ASM223467v1",23,50,20941258.2973818
"AFOM","HdrR_ASM223467v1",23,51,21314046.2337639
"AFOM","HdrR_ASM223467v1",23,52,21686834.170146
"AFOM","HdrR_ASM223467v1",23,53,22059622.1065278
"AFOM","HdrR_ASM223467v1",23,54,22432410.0429096
"AFOM","HdrR_ASM223467v1",23,55,22805197.9792913
"AFOM","HdrR_ASM223467v1",23,56,23177985.9156729
"AFOM","HdrR_ASM223467v1",23,57,23550773.8520545
"AFOM","HdrR_ASM223467v1",23,58,23923561.7884361
"AFOM","HdrR_ASM223467v1",23,59,24296349.7248176
"OFAM","HdrR_ASM223467v1",23,0,992544.52452169
"OFAM","HdrR_ASM223467v1",23,1,1483171.12790794
"OFAM","HdrR_ASM223467v1",23,2,1973542.89043201
"OFAM","HdrR_ASM223467v1",23,3,2463404.9712317
"OFAM","HdrR_ASM223467v1",23,4,2952502.52944485
"OFAM","HdrR_ASM223467v1",23,5,3440580.72420927
"OFAM","HdrR_ASM223467v1",23,6,3927384.70205006
"OFAM","HdrR_ASM223467v1",23,7,4412641.41622775
"OFAM","HdrR_ASM223467v1",23,8,4896023.28419567
"OFAM","HdrR_ASM223467v1",23,9,5377192.43221997
"OFAM","HdrR_ASM223467v1",23,10,5855801.26804423
"OFAM","HdrR_ASM223467v1",23,11,6331483.44548754
"OFAM","HdrR_ASM223467v1",23,12,6803864.8755299
"OFAM","HdrR_ASM223467v1",23,13,7272570.22238472
"OFAM","HdrR_ASM223467v1",23,14,7737224.2022975
"OFAM","HdrR_ASM223467v1",23,15,8197462.1521759
"OFAM","HdrR_ASM223467v1",23,16,8652947.60562078
"OFAM","HdrR_ASM223467v1",23,17,9103378.91267092
"OFAM","HdrR_ASM223467v1",23,18,9548467.50194783
"OFAM","HdrR_ASM223467v1",23,19,9987924.97179056
"OFAM","HdrR_ASM223467v1",23,20,10421485.857057
"OFAM","HdrR_ASM223467v1",23,21,10848965.7682707
"OFAM","HdrR_ASM223467v1",23,22,11270224.7998964
"OFAM","HdrR_ASM223467v1",23,23,11685125.1540366
"OFAM","HdrR_ASM223467v1",23,24,12093555.0549906
"OFAM","HdrR_ASM223467v1",23,25,12495467.3699282
"OFAM","HdrR_ASM223467v1",23,26,12890882.3391444
"OFAM","HdrR_ASM223467v1",23,27,13279880.6665459
"OFAM","HdrR_ASM223467v1",23,28,13662601.4180851
"OFAM","HdrR_ASM223467v1",23,29,14039189.4399017
"OFAM","HdrR_ASM223467v1",23,30,14409789.5781355
"OFAM","HdrR_ASM223467v1",23,31,14774546.678926
"OFAM","HdrR_ASM223467v1",23,32,15133605.5884129
"OFAM","HdrR_ASM223467v1",23,33,15487111.1527359
"OFAM","HdrR_ASM223467v1",23,34,15835208.2180346
"OFAM","HdrR_ASM223467v1",23,35,16178041.6304487
"OFAM","HdrR_ASM223467v1",23,36,16515756.2361178
"OFAM","HdrR_ASM223467v1",23,37,16848496.8811816
"OFAM","HdrR_ASM223467v1",23,38,17176408.4117797
"OFAM","HdrR_ASM223467v1",23,39,17499635.6740518
"OFAM","HdrR_ASM223467v1",23,40,17818323.5141376
"OFAM","HdrR_ASM223467v1",23,41,18132616.7983948
"OFAM","HdrR_ASM223467v1",23,42,18442678.3159826
"OFAM","HdrR_ASM223467v1",23,43,18748721.6827294
"OFAM","HdrR_ASM223467v1",23,44,19050969.462451
"OFAM","HdrR_ASM223467v1",23,45,19349645.2411695
"OFAM","HdrR_ASM223467v1",23,46,19644997.0229674
"OFAM","HdrR_ASM223467v1",23,47,19937297.744946
"OFAM","HdrR_ASM223467v1",23,48,20226825.6115768
"OFAM","HdrR_ASM223467v1",23,49,20513876.2630307
"OFAM","HdrR_ASM223467v1",23,50,20798749.9263948
"OFAM","HdrR_ASM223467v1",23,51,21081746.6150202
"OFAM","HdrR_ASM223467v1",23,52,21363156.7208501
"OFAM","HdrR_ASM223467v1",23,53,21643257.3206824
"OFAM","HdrR_ASM223467v1",23,54,21922318.5583508
"AFOM","HdrR_ASM223467v1",24,0,2101025.8226746
"AFOM","HdrR_ASM223467v1",24,1,2302212.56810615
"AFOM","HdrR_ASM223467v1",24,2,2503708.01864045
"AFOM","HdrR_ASM223467v1",24,3,2705820.87938031
"AFOM","HdrR_ASM223467v1",24,4,2908859.85542848
"AFOM","HdrR_ASM223467v1",24,5,3113133.65188772
"AFOM","HdrR_ASM223467v1",24,6,3318950.97386083
"AFOM","HdrR_ASM223467v1",24,7,3526620.52645057
"AFOM","HdrR_ASM223467v1",24,8,3736451.0147597
"AFOM","HdrR_ASM223467v1",24,9,3948754.57842023
"AFOM","HdrR_ASM223467v1",24,10,4163891.25535832
"AFOM","HdrR_ASM223467v1",24,11,4382260.7681643
"AFOM","HdrR_ASM223467v1",24,12,4604300.9664262
"AFOM","HdrR_ASM223467v1",24,13,4830468.08485862
"AFOM","HdrR_ASM223467v1",24,14,5061218.48705411
"AFOM","HdrR_ASM223467v1",24,15,5297008.5366052
"AFOM","HdrR_ASM223467v1",24,16,5538294.59710444
"AFOM","HdrR_ASM223467v1",24,17,5785532.67174863
"AFOM","HdrR_ASM223467v1",24,18,6039172.38755326
"AFOM","HdrR_ASM223467v1",24,19,6299657.90578213
"AFOM","HdrR_ASM223467v1",24,20,6567433.21074521
"AFOM","HdrR_ASM223467v1",24,21,6842940.17701546
"AFOM","HdrR_ASM223467v1",24,22,7126586.21899611
"AFOM","HdrR_ASM223467v1",24,23,7418715.40381679
"AFOM","HdrR_ASM223467v1",24,24,7719637.24434409
"AFOM","HdrR_ASM223467v1",24,25,8029660.06102925
"AFOM","HdrR_ASM223467v1",24,26,8349092.17432344
"AFOM","HdrR_ASM223467v1",24,27,8678241.90467788
"AFOM","HdrR_ASM223467v1",24,28,9017417.57254378
"AFOM","HdrR_ASM223467v1",24,29,9366927.49837233
"AFOM","HdrR_ASM223467v1",24,30,9727068.12490597
"AFOM","HdrR_ASM223467v1",24,31,10098022.2593544
"AFOM","HdrR_ASM223467v1",24,32,10479900.1003815
"AFOM","HdrR_ASM223467v1",24,33,10872690.0004499
"AFOM","HdrR_ASM223467v1",24,34,11276296.3889395
"AFOM","HdrR_ASM223467v1",24,35,11690622.0139081
"AFOM","HdrR_ASM223467v1",24,36,12115564.4655698
"AFOM","HdrR_ASM223467v1",24,37,12550900.4454672
"AFOM","HdrR_ASM223467v1",24,38,12996284.4984144
"AFOM","HdrR_ASM223467v1",24,39,13451365.7577613
"AFOM","HdrR_ASM223467v1",24,40,13915793.3568576
"AFOM","HdrR_ASM223467v1",24,41,14389216.4290532
"AFOM","HdrR_ASM223467v1",24,42,14871284.107698
"AFOM","HdrR_ASM223467v1",24,43,15361645.5261418
"AFOM","HdrR_ASM223467v1",24,44,15859949.5893861
"AFOM","HdrR_ASM223467v1",24,45,16365788.4957766
"AFOM","HdrR_ASM223467v1",24,46,16878623.5838094
"AFOM","HdrR_ASM223467v1",24,47,17397897.7930582
"AFOM","HdrR_ASM223467v1",24,48,17923036.0593336
"AFOM","HdrR_ASM223467v1",24,49,18453364.5431515
"AFOM","HdrR_ASM223467v1",24,50,18988127.0220031
"AFOM","HdrR_ASM223467v1",24,51,19526550.4550558
"AFOM","HdrR_ASM223467v1",24,52,20067857.87796
"AFOM","HdrR_ASM223467v1",24,53,20611334.1053224
"AFOM","HdrR_ASM223467v1",24,54,21156339.2996212
"AFOM","HdrR_ASM223467v1",24,55,21702267.1963702
"OFAM","HdrR_ASM223467v1",24,0,846426.048749305
"OFAM","HdrR_ASM223467v1",24,1,1176997.48933605
"OFAM","HdrR_ASM223467v1",24,2,1507645.02544175
"OFAM","HdrR_ASM223467v1",24,3,1838444.75258537
"OFAM","HdrR_ASM223467v1",24,4,2169472.76628586
"OFAM","HdrR_ASM223467v1",24,5,2500805.16206218
"OFAM","HdrR_ASM223467v1",24,6,2832518.03543328
"OFAM","HdrR_ASM223467v1",24,7,3164687.48191813
"OFAM","HdrR_ASM223467v1",24,8,3497389.59703567
"OFAM","HdrR_ASM223467v1",24,9,3830700.68188795
"OFAM","HdrR_ASM223467v1",24,10,4164699.90465933
"OFAM","HdrR_ASM223467v1",24,11,4499468.22473415
"OFAM","HdrR_ASM223467v1",24,12,4835084.06129949
"OFAM","HdrR_ASM223467v1",24,13,5171624.55809318
"OFAM","HdrR_ASM223467v1",24,14,5509166.84991226
"OFAM","HdrR_ASM223467v1",24,15,5847788.07155378
"OFAM","HdrR_ASM223467v1",24,16,6187565.35781479
"OFAM","HdrR_ASM223467v1",24,17,6528575.17290853
"OFAM","HdrR_ASM223467v1",24,18,6870882.11696819
"OFAM","HdrR_ASM223467v1",24,19,7214540.62007184
"OFAM","HdrR_ASM223467v1",24,20,7559604.78304178
"OFAM","HdrR_ASM223467v1",24,21,7906127.76423978
"OFAM","HdrR_ASM223467v1",24,22,8254147.48937832
"OFAM","HdrR_ASM223467v1",24,23,8603676.64310418
"OFAM","HdrR_ASM223467v1",24,24,8954715.20680833
"OFAM","HdrR_ASM223467v1",24,25,9307262.72541068
"OFAM","HdrR_ASM223467v1",24,26,9661318.7438311
"OFAM","HdrR_ASM223467v1",24,27,10016882.8069895
"OFAM","HdrR_ASM223467v1",24,28,10373954.4598057
"OFAM","HdrR_ASM223467v1",24,29,10732533.2471997
"OFAM","HdrR_ASM223467v1",24,30,11092617.2325863
"OFAM","HdrR_ASM223467v1",24,31,11454190.3056362
"OFAM","HdrR_ASM223467v1",24,32,11817227.5321236
"OFAM","HdrR_ASM223467v1",24,33,12181691.7628394
"OFAM","HdrR_ASM223467v1",24,34,12547537.44685
"OFAM","HdrR_ASM223467v1",24,35,12914718.8649009
"OFAM","HdrR_ASM223467v1",24,36,13283189.9417427
"OFAM","HdrR_ASM223467v1",24,37,13652896.2583792
"OFAM","HdrR_ASM223467v1",24,38,14023774.9645456
"OFAM","HdrR_ASM223467v1",24,39,14395762.8364776
"OFAM","HdrR_ASM223467v1",24,40,14768796.6504106
"OFAM","HdrR_ASM223467v1",24,41,15142813.1825802
"OFAM","HdrR_ASM223467v1",24,42,15517749.2092218
"OFAM","HdrR_ASM223467v1",24,43,15893541.5065712
"OFAM","HdrR_ASM223467v1",24,44,16270126.8424102
"OFAM","HdrR_ASM223467v1",24,45,16647439.885248
"OFAM","HdrR_ASM223467v1",24,46,17025410.4591787
"OFAM","HdrR_ASM223467v1",24,47,17403967.7071705
"OFAM","HdrR_ASM223467v1",24,48,17783040.467642
"OFAM","HdrR_ASM223467v1",24,49,18162556.1750375
"OFAM","HdrR_ASM223467v1",24,50,18542441.7741527
"OFAM","HdrR_ASM223467v1",24,51,18922625.503748
"OFAM","HdrR_ASM223467v1",24,52,19303038.8671541
"OFAM","HdrR_ASM223467v1",24,53,19683621.9296177
"OFAM","HdrR_ASM223467v1",24,54,20064323.9029063
"OFAM","HdrR_ASM223467v1",24,55,20445097.0250159
"OFAM","HdrR_ASM223467v1",24,56,20825906.3160562
"OFAM","HdrR_ASM223467v1",24,57,21206724.1653769
